Ride_ID,Pickup_Location,Drop_Location,Distance_KM,Duration_Minutes,Fare_Amount,Driver_ID,Customer_Rating,Cancellation_Status,Time_of_Day,Day_of_Week,Vehicle_Type
RIDE134399,Dadar,Ghatkopar,15.21,39,439.8,D1207,3.8,No,Evening,Wed,Sedan
RIDE134400,Mulund,Sion,15.63,47,231.76,D1548,4.8,No,Night,Sat,Sedan
RIDE134401,Colaba,Matunga,34.88,119,677.03,D1646,1.3,Yes,Afternoon,Wed,Auto
RIDE134402,Bandra,Sion,6.37,19,118.87,D1036,4.2,No,Evening,Wed,Sedan
RIDE134403,Andheri,Kurla,8.65,29,277.31,D1789,2.3,No,Evening,Tue,Sedan
RIDE134404,Colaba,Ghatkopar,26.76,82,514.84,D1133,1.4,No,Night,Fri,Auto
RIDE134405,Bandra,Ghatkopar,34.11,93,757.13,D1103,4.3,No,Evening,Sun,SUV
RIDE134406,Kalyan,Chembur,4.62,13,82.25,D1185,3.3,No,Evening,Thu,Auto
RIDE134407,Kalyan,Ghatkopar,12.11,40,363.38,D1492,4.5,No,Evening,Sun,Sedan
RIDE134408,Thane,Juhu,7.57,19,192.93,D1116,1.3,No,Night,Fri,SUV
RIDE134409,Thane,Ghatkopar,1.02,3,31.92,D1676,2.4,Yes,Morning,Tue,Sedan
RIDE134410,Vashi,Ghatkopar,30.93,80,516.56,D1054,4.1,No,Morning,Sat,Sedan
RIDE134411,Kalyan,Chembur,16.16,50,170.87,D1587,1.9,Yes,Night,Mon,Mini
RIDE134412,Panvel,Juhu,21.06,68,597.87,D1848,4.7,Yes,Evening,Sat,Sedan
RIDE134413,Mulund,Vikhroli,11.1,38,164.25,D1412,2.3,No,Evening,Fri,Sedan
RIDE134414,Vashi,Sion,23.73,67,578.26,D1675,1.7,No,Evening,Thu,Mini
RIDE134415,Thane,Chembur,1.25,3,42.91,D1844,4.4,No,Afternoon,Wed,Mini
RIDE134416,Kalyan,Sion,19.47,65,260.47,D1592,2.6,No,Afternoon,Sat,Mini
RIDE134417,Andheri,Wadala,20.87,67,524.89,D1467,2.6,No,Afternoon,Sun,Auto
RIDE134418,Panvel,Kurla,9.42,31,94.37,D1887,4.8,No,Morning,Wed,SUV
RIDE134419,Kalyan,Sion,7.64,20,163.74,D1543,3.5,No,Afternoon,Sun,Sedan
RIDE134420,Colaba,Sion,14.15,36,246.93,D1874,1.9,No,Evening,Sun,Sedan
RIDE134421,Vashi,Powai,1.67,5,49.27,D1380,4.9,No,Morning,Mon,Sedan
RIDE134422,Kalyan,Wadala,21.47,71,286.02,D1978,3.7,No,Afternoon,Fri,Mini
RIDE134423,Borivali,Chembur,4.29,14,46.44,D1981,1.9,No,Afternoon,Tue,Sedan
RIDE134424,Borivali,Vikhroli,19.27,52,258.3,D1976,3.3,No,Evening,Sun,Sedan
RIDE134425,Vashi,Kurla,18.87,54,553.39,D1130,4.3,No,Evening,Tue,SUV
RIDE134426,Vashi,Wadala,13.32,33,407.78,D1188,4.3,No,Morning,Thu,SUV
RIDE134427,Borivali,Vikhroli,17.28,45,342.26,D1107,3.8,No,Evening,Mon,Auto
RIDE134428,Colaba,Juhu,24.58,82,767.72,D1520,2.5,No,Night,Sun,SUV
RIDE134429,Thane,Vikhroli,31.67,94,576.42,D1005,1.1,No,Night,Mon,Mini
RIDE134430,Dadar,Sion,29.2,102,1001.74,D1874,1.9,No,Night,Sat,Mini
RIDE134431,Thane,Powai,22.57,66,559.21,D1546,2.5,No,Evening,Mon,Sedan
RIDE134432,Colaba,Ghatkopar,22.21,73,298.53,D1199,2.2,No,Night,Tue,Auto
RIDE134433,Panvel,Powai,7.17,20,249.81,D1125,4.8,No,Afternoon,Mon,Sedan
RIDE134434,Kalyan,Wadala,27.67,92,651.32,D1966,1.2,No,Night,Mon,Auto
RIDE134435,Dadar,Juhu,3.8,12,69.99,D1432,1.7,No,Morning,Fri,Auto
RIDE134436,Colaba,Juhu,11.9,33,346.12,D1524,1.6,No,Night,Fri,Sedan
RIDE134437,Colaba,Powai,31.88,111,507.63,D1283,3.5,No,Morning,Mon,Mini
RIDE134438,Borivali,Sion,21.33,53,313.37,D1576,5.0,Yes,Morning,Wed,SUV
RIDE134439,Colaba,Chembur,28.19,96,337.5,D1206,3.0,No,Evening,Thu,Sedan
RIDE134440,Kalyan,Matunga,19.4,61,267.15,D1088,3.2,No,Night,Fri,SUV
RIDE134441,Vashi,Kurla,31.37,98,937.51,D1106,2.3,No,Night,Tue,Sedan
RIDE134442,Andheri,Worli,21.69,70,532.89,D1784,2.6,No,Morning,Thu,Mini
RIDE134443,Dadar,Kurla,31.79,102,1060.21,D1336,4.2,No,Morning,Fri,Auto
RIDE134444,Borivali,Worli,5.56,18,184.24,D1432,4.1,Yes,Night,Thu,Sedan
RIDE134445,Thane,Worli,27.53,91,889.0,D1584,1.9,No,Night,Mon,Auto
RIDE134446,Dadar,Ghatkopar,20.12,69,552.4,D1616,1.0,No,Night,Tue,Sedan
RIDE134447,Bandra,Ghatkopar,29.92,88,898.58,D1538,1.0,No,Evening,Mon,Sedan
RIDE134448,Mulund,Matunga,24.02,71,382.68,D1047,1.1,No,Afternoon,Mon,Auto
RIDE134449,Vashi,Kurla,23.45,61,420.95,D1681,4.5,No,Morning,Sun,Mini
RIDE134450,Kalyan,Matunga,17.85,46,240.36,D1787,4.4,Yes,Night,Sun,Sedan
RIDE134451,Borivali,Juhu,7.75,22,110.65,D1658,3.4,No,Afternoon,Tue,Sedan
RIDE134452,Borivali,Chembur,7.82,26,84.36,D1022,3.3,No,Afternoon,Mon,SUV
RIDE134453,Colaba,Chembur,14.42,44,401.5,D1502,4.4,No,Night,Fri,Auto
RIDE134454,Borivali,Juhu,3.09,9,82.88,D1656,4.8,No,Afternoon,Wed,SUV
RIDE134455,Dadar,Wadala,34.73,103,1182.33,D1218,3.8,No,Morning,Fri,Mini
RIDE134456,Thane,Matunga,2.81,8,39.79,D1884,1.7,No,Night,Tue,Mini
RIDE134457,Colaba,Vikhroli,11.88,40,383.5,D1678,4.6,No,Morning,Tue,Mini
RIDE134458,Colaba,Ghatkopar,25.14,82,517.17,D1912,3.1,No,Evening,Mon,Auto
RIDE134459,Colaba,Ghatkopar,2.06,6,61.95,D1676,4.5,Yes,Afternoon,Fri,Mini
RIDE134460,Vashi,Sion,15.81,48,159.09,D1465,4.8,No,Afternoon,Tue,Auto
RIDE134461,Borivali,Juhu,4.05,11,121.53,D1352,2.9,No,Morning,Tue,Mini
RIDE134462,Vashi,Kurla,12.57,40,308.88,D1609,4.2,No,Afternoon,Thu,Sedan
RIDE134463,Borivali,Vikhroli,13.12,33,419.15,D1493,3.3,No,Afternoon,Mon,SUV
RIDE134464,Dadar,Ghatkopar,7.18,19,168.31,D1583,3.0,No,Night,Thu,SUV
RIDE134465,Mulund,Wadala,28.78,81,374.8,D1200,2.5,No,Morning,Sun,Mini
RIDE134466,Borivali,Juhu,2.57,8,52.6,D1155,4.8,No,Evening,Sat,Mini
RIDE134467,Colaba,Chembur,15.8,53,161.51,D1778,3.5,No,Night,Fri,Mini
RIDE134468,Andheri,Chembur,5.18,17,73.0,D1398,1.2,No,Afternoon,Thu,SUV
RIDE134469,Dadar,Matunga,31.31,86,900.58,D1195,1.2,No,Morning,Wed,SUV
RIDE134470,Panvel,Worli,19.89,60,237.85,D1323,4.5,No,Afternoon,Tue,SUV
RIDE134471,Andheri,Matunga,26.62,83,372.5,D1997,1.3,No,Afternoon,Wed,Mini
RIDE134472,Mulund,Powai,6.37,18,134.39,D1851,1.2,No,Evening,Wed,Sedan
RIDE134473,Mulund,Worli,22.07,71,322.18,D1079,3.6,No,Morning,Sat,Auto
RIDE134474,Kalyan,Juhu,34.68,99,643.7,D1194,3.9,No,Evening,Sun,Sedan
RIDE134475,Mulund,Chembur,10.27,29,287.39,D1128,1.4,No,Night,Thu,Mini
RIDE134476,Andheri,Powai,30.7,97,1011.52,D1292,3.3,No,Night,Thu,SUV
RIDE134477,Andheri,Juhu,29.03,87,376.78,D1143,4.9,No,Afternoon,Mon,Mini
RIDE134478,Mulund,Powai,8.14,26,233.27,D1016,4.4,No,Night,Sat,Auto
RIDE134479,Bandra,Ghatkopar,29.82,88,712.1,D1790,3.5,No,Morning,Wed,Sedan
RIDE134480,Colaba,Kurla,13.61,39,147.37,D1537,1.8,No,Morning,Tue,Auto
RIDE134481,Dadar,Vikhroli,30.84,90,690.33,D1482,4.4,No,Evening,Sun,Mini
RIDE134482,Kalyan,Worli,14.17,45,171.94,D1658,4.8,No,Morning,Tue,Mini
RIDE134483,Borivali,Wadala,5.49,15,109.23,D1877,1.3,No,Morning,Mon,Auto
RIDE134484,Colaba,Powai,32.31,91,541.38,D1546,2.4,No,Morning,Fri,Mini
RIDE134485,Dadar,Matunga,27.2,80,724.2,D1299,4.2,No,Morning,Fri,Sedan
RIDE134486,Colaba,Sion,25.76,70,547.04,D1100,2.1,No,Night,Sun,Mini
RIDE134487,Kalyan,Worli,31.24,102,783.87,D1681,2.3,No,Morning,Mon,Sedan
RIDE134488,Dadar,Kurla,21.36,71,695.17,D1795,1.4,No,Afternoon,Sun,Sedan
RIDE134489,Mulund,Ghatkopar,13.4,37,195.04,D1555,1.5,No,Afternoon,Thu,Sedan
RIDE134490,Dadar,Chembur,28.38,83,370.14,D1352,3.1,No,Morning,Wed,Auto
RIDE134491,Borivali,Chembur,3.15,8,104.18,D1334,4.9,Yes,Evening,Thu,Sedan
RIDE134492,Borivali,Powai,9.18,24,248.96,D1467,2.1,No,Evening,Fri,Sedan
RIDE134493,Andheri,Kurla,29.27,95,672.13,D1688,2.1,Yes,Night,Fri,Mini
RIDE134494,Mulund,Kurla,8.54,26,211.08,D1233,3.8,No,Night,Fri,Auto
RIDE134495,Colaba,Ghatkopar,24.31,65,439.82,D1589,3.7,No,Evening,Sun,Auto
RIDE134496,Thane,Powai,14.38,41,235.1,D1203,2.8,No,Afternoon,Thu,Sedan
RIDE134497,Thane,Powai,15.22,46,451.92,D1878,4.4,Yes,Evening,Fri,Mini
RIDE134498,Panvel,Kurla,21.23,57,734.45,D1264,4.0,Yes,Morning,Fri,Mini
RIDE134499,Mulund,Powai,9.52,28,283.09,D1519,4.0,No,Afternoon,Thu,Mini
RIDE134500,Borivali,Worli,20.69,55,454.47,D1188,2.1,Yes,Night,Tue,Mini
RIDE134501,Panvel,Sion,3.27,9,104.58,D1907,4.1,Yes,Afternoon,Mon,Sedan
RIDE134502,Bandra,Vikhroli,13.26,33,423.74,D1171,3.1,No,Evening,Tue,Sedan
RIDE134503,Vashi,Sion,9.03,30,154.8,D1046,3.4,No,Night,Sat,Sedan
RIDE134504,Vashi,Kurla,20.85,58,493.73,D1298,1.3,Yes,Evening,Tue,Auto
RIDE134505,Bandra,Matunga,16.53,44,457.86,D1216,1.1,No,Evening,Mon,Mini
RIDE134506,Panvel,Kurla,12.44,38,179.12,D1996,3.0,No,Afternoon,Sat,Sedan
RIDE134507,Andheri,Vikhroli,15.87,46,440.44,D1008,3.4,No,Evening,Fri,Sedan
RIDE134508,Bandra,Chembur,2.64,9,44.86,D1876,1.8,No,Morning,Tue,SUV
RIDE134509,Borivali,Matunga,27.33,71,703.97,D1462,1.4,No,Afternoon,Sat,Sedan
RIDE134510,Thane,Vikhroli,9.48,33,189.73,D1413,2.8,No,Night,Sat,SUV
RIDE134511,Mulund,Vikhroli,9.68,25,216.72,D1604,3.6,No,Evening,Mon,Sedan
RIDE134512,Panvel,Wadala,4.08,10,142.24,D1215,1.2,No,Night,Mon,SUV
RIDE134513,Colaba,Worli,1.52,4,48.97,D1391,4.1,No,Night,Fri,Sedan
RIDE134514,Colaba,Wadala,23.76,69,645.37,D1724,2.2,No,Afternoon,Wed,Auto
RIDE134515,Borivali,Kurla,16.59,48,310.52,D1250,1.4,No,Morning,Sun,SUV
RIDE134516,Vashi,Juhu,27.07,89,688.97,D1321,3.3,No,Evening,Mon,Mini
RIDE134517,Borivali,Matunga,17.42,46,588.24,D1525,4.1,No,Morning,Wed,Sedan
RIDE134518,Mulund,Kurla,2.1,6,26.96,D1444,3.4,No,Night,Fri,Mini
RIDE134519,Mulund,Powai,18.57,57,529.18,D1706,4.6,No,Afternoon,Sun,Auto
RIDE134520,Andheri,Chembur,31.49,85,554.5,D1316,2.2,No,Morning,Fri,Mini
RIDE134521,Mulund,Juhu,2.33,8,80.28,D1271,2.1,No,Afternoon,Thu,Auto
RIDE134522,Mulund,Wadala,21.04,64,640.3,D1566,2.2,No,Morning,Thu,Auto
RIDE134523,Thane,Wadala,17.72,59,524.16,D1411,2.5,No,Morning,Wed,Auto
RIDE134524,Panvel,Wadala,16.14,51,302.21,D1612,3.2,No,Night,Fri,Mini
RIDE134525,Mulund,Juhu,4.91,17,87.47,D1001,3.9,No,Morning,Fri,Sedan
RIDE134526,Panvel,Powai,21.77,71,393.66,D1178,3.7,No,Night,Wed,Sedan
RIDE134527,Borivali,Sion,18.27,53,287.46,D1211,3.1,Yes,Afternoon,Thu,Auto
RIDE134528,Kalyan,Worli,26.18,81,567.27,D1604,4.4,No,Evening,Sun,Auto
RIDE134529,Bandra,Kurla,16.96,45,192.55,D1371,1.5,No,Morning,Wed,SUV
RIDE134530,Vashi,Matunga,20.39,56,435.24,D1446,4.0,No,Afternoon,Fri,Sedan
RIDE134531,Borivali,Matunga,22.89,65,504.58,D1046,4.0,No,Night,Sat,SUV
RIDE134532,Thane,Juhu,22.17,63,322.01,D1274,2.2,No,Night,Wed,Auto
RIDE134533,Andheri,Powai,2.37,7,43.07,D1585,4.4,Yes,Evening,Wed,SUV
RIDE134534,Kalyan,Wadala,14.16,43,490.69,D1203,3.0,No,Afternoon,Sun,Auto
RIDE134535,Dadar,Chembur,21.19,61,259.41,D1915,1.1,Yes,Morning,Tue,Auto
RIDE134536,Vashi,Ghatkopar,8.54,28,140.45,D1681,3.3,No,Evening,Tue,Mini
RIDE134537,Thane,Sion,31.44,88,405.02,D1341,2.7,No,Morning,Thu,SUV
RIDE134538,Panvel,Ghatkopar,1.3,3,26.49,D1871,1.8,No,Night,Mon,SUV
RIDE134539,Vashi,Ghatkopar,31.41,96,478.63,D1838,4.4,No,Morning,Mon,Sedan
RIDE134540,Borivali,Vikhroli,28.49,71,450.18,D1110,3.4,No,Morning,Sun,Sedan
RIDE134541,Thane,Vikhroli,21.97,71,597.94,D1280,2.4,No,Evening,Thu,Mini
RIDE134542,Borivali,Chembur,18.26,49,398.48,D1097,2.5,No,Night,Mon,Mini
RIDE134543,Panvel,Sion,15.17,44,439.85,D1439,3.3,No,Night,Thu,Sedan
RIDE134544,Mulund,Sion,14.04,47,265.76,D1317,3.2,Yes,Night,Mon,Auto
RIDE134545,Andheri,Ghatkopar,22.2,58,414.42,D1158,2.3,No,Night,Thu,Sedan
RIDE134546,Bandra,Kurla,12.81,36,152.46,D1970,2.5,No,Evening,Sat,Auto
RIDE134547,Panvel,Powai,29.51,77,784.39,D1589,2.5,No,Afternoon,Mon,SUV
RIDE134548,Panvel,Chembur,32.04,82,884.58,D1639,1.7,No,Morning,Thu,Mini
RIDE134549,Colaba,Wadala,28.65,84,449.53,D1200,1.1,No,Afternoon,Tue,Sedan
RIDE134550,Thane,Matunga,17.25,56,578.82,D1417,4.7,No,Night,Mon,Auto
RIDE134551,Panvel,Vikhroli,5.76,17,101.93,D1623,3.9,No,Afternoon,Tue,Sedan
RIDE134552,Bandra,Chembur,4.56,15,47.37,D1312,5.0,No,Evening,Sat,Sedan
RIDE134553,Borivali,Kurla,32.55,89,562.43,D1342,2.5,No,Evening,Sat,Sedan
RIDE134554,Thane,Chembur,26.26,90,597.42,D1987,2.3,Yes,Afternoon,Thu,Mini
RIDE134555,Vashi,Juhu,12.49,40,241.61,D1852,4.7,Yes,Morning,Tue,Mini
RIDE134556,Vashi,Wadala,3.15,8,58.3,D1365,4.6,No,Morning,Mon,Auto
RIDE134557,Mulund,Sion,33.47,110,422.65,D1422,2.5,No,Morning,Wed,Sedan
RIDE134558,Thane,Powai,26.08,74,506.05,D1790,3.8,No,Afternoon,Wed,SUV
RIDE134559,Bandra,Powai,2.3,6,58.05,D1479,2.6,No,Afternoon,Wed,Mini
RIDE134560,Panvel,Matunga,28.65,84,386.26,D1722,3.2,No,Afternoon,Tue,Auto
RIDE134561,Andheri,Chembur,18.01,62,278.63,D1632,1.8,No,Night,Tue,Sedan
RIDE134562,Vashi,Kurla,28.59,83,747.27,D1633,3.2,No,Morning,Thu,Mini
RIDE134563,Kalyan,Powai,18.75,48,241.33,D1052,2.7,No,Night,Thu,Sedan
RIDE134564,Thane,Kurla,30.91,98,821.79,D1288,2.7,No,Afternoon,Fri,Mini
RIDE134565,Vashi,Powai,16.04,53,259.15,D1744,3.0,No,Evening,Thu,SUV
RIDE134566,Borivali,Matunga,32.82,106,777.3,D1356,4.7,No,Afternoon,Mon,Auto
RIDE134567,Panvel,Powai,16.94,48,259.3,D1350,3.2,No,Evening,Sun,Auto
RIDE134568,Bandra,Kurla,13.81,38,166.3,D1793,4.0,No,Morning,Mon,Mini
RIDE134569,Bandra,Worli,28.27,94,532.43,D1753,3.4,No,Morning,Wed,Auto
RIDE134570,Borivali,Wadala,34.07,107,396.08,D1304,2.3,No,Morning,Wed,SUV
RIDE134571,Kalyan,Powai,7.12,21,117.39,D1875,4.7,No,Evening,Fri,SUV
RIDE134572,Vashi,Sion,26.82,67,461.59,D1461,4.2,No,Afternoon,Sat,Sedan
RIDE134573,Kalyan,Powai,33.24,100,445.64,D1936,4.6,No,Evening,Tue,Sedan
RIDE134574,Andheri,Juhu,33.28,85,681.89,D1970,3.3,No,Morning,Wed,Mini
RIDE134575,Kalyan,Powai,20.69,52,276.93,D1429,1.1,No,Evening,Wed,Mini
RIDE134576,Thane,Sion,27.67,95,396.19,D1455,1.5,No,Night,Fri,Sedan
RIDE134577,Vashi,Kurla,14.26,48,295.72,D1666,4.4,No,Evening,Thu,Mini
RIDE134578,Borivali,Wadala,4.98,14,92.16,D1193,3.8,No,Morning,Tue,Mini
RIDE134579,Vashi,Ghatkopar,19.61,65,537.14,D1621,1.9,No,Evening,Fri,SUV
RIDE134580,Mulund,Powai,11.53,36,389.86,D1148,2.5,No,Night,Mon,SUV
RIDE134581,Andheri,Powai,21.75,74,470.64,D1538,1.0,No,Afternoon,Wed,SUV
RIDE134582,Andheri,Worli,23.64,65,513.42,D1644,2.7,No,Morning,Thu,Sedan
RIDE134583,Bandra,Wadala,12.36,36,265.3,D1447,2.9,No,Afternoon,Sun,Auto
RIDE134584,Bandra,Ghatkopar,26.77,74,438.2,D1145,3.3,No,Evening,Mon,Auto
RIDE134585,Bandra,Matunga,25.2,83,676.4,D1526,4.0,No,Morning,Wed,Mini
RIDE134586,Panvel,Wadala,2.69,8,61.63,D1834,2.2,No,Afternoon,Sun,Auto
RIDE134587,Colaba,Juhu,10.08,28,108.61,D1892,4.0,No,Morning,Mon,Mini
RIDE134588,Thane,Chembur,25.64,88,503.93,D1376,3.1,Yes,Night,Wed,Mini
RIDE134589,Thane,Kurla,6.11,19,71.78,D1284,4.6,No,Evening,Mon,Auto
RIDE134590,Kalyan,Worli,2.78,9,89.21,D1493,2.4,No,Night,Thu,Sedan
RIDE134591,Colaba,Vikhroli,1.06,3,31.78,D1630,3.6,No,Afternoon,Sat,Auto
RIDE134592,Borivali,Ghatkopar,22.45,71,407.14,D1750,4.6,Yes,Morning,Wed,Sedan
RIDE134593,Vashi,Chembur,16.23,47,326.92,D1614,4.3,No,Afternoon,Fri,Auto
RIDE134594,Mulund,Powai,10.83,31,224.96,D1749,1.8,No,Night,Tue,Mini
RIDE134595,Dadar,Juhu,7.75,26,182.46,D1677,2.6,No,Night,Mon,SUV
RIDE134596,Dadar,Kurla,1.89,6,57.4,D1019,5.0,Yes,Night,Fri,Auto
RIDE134597,Kalyan,Juhu,5.67,14,96.31,D1287,4.7,No,Night,Mon,SUV
RIDE134598,Panvel,Worli,34.38,90,617.4,D1353,2.7,No,Evening,Fri,Sedan
RIDE134599,Kalyan,Wadala,8.71,24,198.64,D1038,2.8,No,Evening,Sat,Auto
RIDE134600,Panvel,Powai,3.14,8,83.13,D1499,4.1,No,Evening,Fri,Sedan
RIDE134601,Vashi,Chembur,17.89,58,503.77,D1133,1.4,No,Night,Fri,Sedan
RIDE134602,Bandra,Ghatkopar,11.46,30,250.29,D1078,4.1,No,Afternoon,Sat,Sedan
RIDE134603,Kalyan,Kurla,26.53,78,524.19,D1070,2.9,No,Evening,Thu,Mini
RIDE134604,Borivali,Chembur,25.08,76,720.96,D1875,2.8,No,Night,Mon,Sedan
RIDE134605,Mulund,Ghatkopar,9.94,31,272.8,D1079,1.5,No,Night,Sun,Auto
RIDE134606,Panvel,Wadala,3.02,9,44.92,D1821,3.3,No,Morning,Thu,Mini
RIDE134607,Kalyan,Worli,22.09,56,569.18,D1796,3.4,No,Night,Wed,SUV
RIDE134608,Borivali,Chembur,17.29,46,322.11,D1363,4.0,No,Morning,Mon,Mini
RIDE134609,Colaba,Juhu,13.82,45,200.1,D1442,3.3,No,Night,Thu,Auto
RIDE134610,Colaba,Chembur,16.33,47,249.8,D1338,1.2,No,Evening,Tue,Auto
RIDE134611,Colaba,Vikhroli,16.86,42,392.66,D1632,2.9,No,Morning,Thu,Sedan
RIDE134612,Panvel,Vikhroli,9.23,24,232.25,D1346,4.4,No,Evening,Wed,Auto
RIDE134613,Borivali,Worli,23.57,65,397.06,D1723,3.2,No,Morning,Sat,Auto
RIDE134614,Kalyan,Chembur,22.72,76,316.42,D1326,4.9,No,Afternoon,Sat,SUV
RIDE134615,Bandra,Kurla,21.27,55,619.17,D1133,1.2,No,Night,Mon,Mini
RIDE134616,Dadar,Worli,34.48,116,359.44,D1637,1.5,No,Evening,Fri,Auto
RIDE134617,Thane,Kurla,5.5,15,67.46,D1900,2.2,No,Afternoon,Thu,Mini
RIDE134618,Vashi,Juhu,31.78,97,572.31,D1732,1.0,No,Afternoon,Wed,SUV
RIDE134619,Andheri,Juhu,6.07,15,176.56,D1635,4.3,Yes,Evening,Thu,SUV
RIDE134620,Andheri,Ghatkopar,2.76,9,95.09,D1905,2.5,No,Morning,Tue,Sedan
RIDE134621,Bandra,Ghatkopar,33.72,103,641.41,D1574,3.3,No,Afternoon,Wed,Auto
RIDE134622,Borivali,Chembur,1.41,4,15.51,D1789,4.3,No,Morning,Tue,Auto
RIDE134623,Andheri,Juhu,11.52,32,215.92,D1145,4.9,No,Morning,Sun,Mini
RIDE134624,Andheri,Powai,26.1,90,293.65,D1175,3.7,No,Morning,Sat,SUV
RIDE134625,Borivali,Vikhroli,4.67,13,130.35,D1763,3.4,No,Afternoon,Fri,Sedan
RIDE134626,Kalyan,Powai,24.75,73,847.46,D1186,1.1,No,Morning,Sat,Auto
RIDE134627,Panvel,Matunga,9.05,27,216.37,D1594,3.3,No,Evening,Fri,Sedan
RIDE134628,Mulund,Ghatkopar,4.74,13,54.81,D1512,4.2,No,Morning,Fri,Sedan
RIDE134629,Kalyan,Sion,18.36,52,462.87,D1553,1.0,No,Night,Thu,Mini
RIDE134630,Bandra,Chembur,29.01,83,405.76,D1731,1.9,No,Evening,Sun,Sedan
RIDE134631,Borivali,Vikhroli,9.98,29,217.13,D1731,2.7,No,Morning,Sat,Sedan
RIDE134632,Andheri,Kurla,8.08,25,197.56,D1138,2.0,No,Night,Fri,Auto
RIDE134633,Kalyan,Ghatkopar,11.33,31,118.93,D1340,4.3,No,Afternoon,Mon,Sedan
RIDE134634,Mulund,Kurla,10.71,36,371.07,D1522,2.4,No,Afternoon,Sat,SUV
RIDE134635,Vashi,Matunga,17.88,49,346.39,D1496,4.5,Yes,Morning,Mon,Sedan
RIDE134636,Mulund,Matunga,34.07,93,659.29,D1438,2.5,No,Morning,Sun,Mini
RIDE134637,Bandra,Juhu,33.8,109,373.8,D1264,3.3,No,Morning,Sun,Mini
RIDE134638,Thane,Powai,31.5,93,956.74,D1969,4.3,No,Evening,Mon,Sedan
RIDE134639,Panvel,Matunga,25.59,78,764.49,D1818,1.5,No,Evening,Thu,SUV
RIDE134640,Mulund,Sion,23.22,69,759.63,D1601,4.5,No,Evening,Wed,Mini
RIDE134641,Mulund,Powai,29.31,92,468.82,D1123,4.2,No,Evening,Mon,SUV
RIDE134642,Mulund,Sion,20.76,58,666.36,D1005,1.3,No,Morning,Tue,Sedan
RIDE134643,Colaba,Wadala,4.78,13,130.9,D1336,2.1,No,Afternoon,Mon,Auto
RIDE134644,Vashi,Powai,33.88,86,513.6,D1006,2.5,No,Morning,Sat,SUV
RIDE134645,Dadar,Worli,21.18,60,237.74,D1383,4.1,No,Night,Thu,SUV
RIDE134646,Bandra,Chembur,8.7,23,117.8,D1286,1.2,No,Afternoon,Fri,Auto
RIDE134647,Panvel,Ghatkopar,30.74,105,1016.37,D1731,4.7,No,Afternoon,Wed,SUV
RIDE134648,Vashi,Sion,16.06,46,481.18,D1183,1.8,No,Afternoon,Fri,Auto
RIDE134649,Colaba,Matunga,9.79,30,272.66,D1754,4.6,No,Afternoon,Fri,Mini
RIDE134650,Andheri,Worli,3.85,12,76.91,D1173,2.6,No,Night,Sun,Mini
RIDE134651,Colaba,Juhu,18.39,57,320.22,D1838,4.7,Yes,Afternoon,Wed,Mini
RIDE134652,Mulund,Wadala,18.57,60,357.29,D1700,1.6,No,Morning,Fri,SUV
RIDE134653,Colaba,Juhu,25.4,71,712.48,D1016,4.7,No,Night,Thu,Mini
RIDE134654,Colaba,Vikhroli,18.19,52,197.71,D1437,1.8,No,Evening,Thu,SUV
RIDE134655,Colaba,Juhu,33.67,88,854.17,D1269,3.0,No,Night,Wed,Auto
RIDE134656,Andheri,Matunga,32.55,110,939.86,D1358,1.8,No,Morning,Fri,SUV
RIDE134657,Bandra,Kurla,21.02,55,459.68,D1515,4.5,No,Evening,Mon,Auto
RIDE134658,Colaba,Chembur,21.97,61,227.05,D1073,3.3,No,Morning,Mon,Auto
RIDE134659,Borivali,Matunga,34.8,117,1026.05,D1440,4.6,No,Morning,Sat,Sedan
RIDE134660,Mulund,Wadala,11.81,37,381.83,D1875,1.3,No,Afternoon,Mon,Mini
RIDE134661,Borivali,Powai,4.05,11,92.43,D1911,4.4,No,Morning,Tue,Mini
RIDE134662,Colaba,Ghatkopar,14.39,43,219.47,D1894,2.6,No,Night,Fri,Mini
RIDE134663,Thane,Chembur,10.2,29,122.04,D1637,2.9,Yes,Night,Mon,Sedan
RIDE134664,Thane,Ghatkopar,33.37,114,788.51,D1335,2.9,No,Night,Mon,Sedan
RIDE134665,Dadar,Vikhroli,33.23,111,699.56,D1454,2.5,No,Night,Thu,Sedan
RIDE134666,Colaba,Juhu,27.82,91,830.05,D1694,2.0,No,Night,Fri,SUV
RIDE134667,Borivali,Powai,4.6,15,77.69,D1063,4.0,Yes,Night,Sat,SUV
RIDE134668,Thane,Ghatkopar,4.56,13,74.47,D1038,2.0,No,Evening,Wed,Mini
RIDE134669,Dadar,Juhu,2.64,9,90.99,D1003,1.5,No,Morning,Fri,Mini
RIDE134670,Andheri,Chembur,16.21,47,190.66,D1034,1.5,No,Afternoon,Sun,Auto
RIDE134671,Borivali,Powai,13.45,45,192.83,D1839,4.4,No,Afternoon,Wed,Mini
RIDE134672,Dadar,Chembur,15.91,48,494.71,D1908,4.5,No,Evening,Mon,Auto
RIDE134673,Mulund,Ghatkopar,8.64,26,172.05,D1048,2.9,No,Night,Sat,SUV
RIDE134674,Vashi,Wadala,9.64,29,115.33,D1484,4.1,No,Afternoon,Tue,SUV
RIDE134675,Mulund,Juhu,33.68,116,1141.25,D1566,2.6,Yes,Night,Mon,Auto
RIDE134676,Colaba,Wadala,19.66,60,221.19,D1964,1.4,No,Afternoon,Sun,Auto
